Date,Open,High,Low,Close,Volume
2024-02-05 10:15:00,168.63,168.81,168.56,168.65,137935
2024-02-05 10:16:00,168.64,168.68,168.49,168.59,85089
2024-02-05 10:17:00,168.6,168.74,168.47,168.66,108515
2024-02-05 10:18:00,168.66,168.8,168.53,168.69,128762
2024-02-05 10:19:00,168.73,168.96,168.65,168.91,83052
2024-02-05 10:20:00,168.91,168.96,168.61,168.64,148572
2024-02-05 10:21:00,168.64,168.83,168.62,168.66,131893
2024-02-05 10:22:00,168.65,168.75,168.6,168.66,65337
2024-02-05 10:23:00,168.65,168.81,168.59,168.74,105441
2024-02-05 10:24:00,168.75,168.93,168.75,168.93,86482
2024-02-05 10:25:00,168.93,169.02,168.9,168.9,112714
2024-02-05 10:26:00,168.9,168.98,168.79,168.81,80635
2024-02-05 10:27:00,168.81,169.02,168.78,168.94,92850
2024-02-05 10:28:00,168.94,169.04,168.88,169.04,70102
2024-02-05 10:29:00,169.04,169.13,168.94,168.95,128366
2024-02-05 10:30:00,168.95,169.1,168.84,168.96,84449
2024-02-05 10:31:00,168.97,168.97,168.7,168.71,94314
2024-02-05 10:32:00,168.72,168.76,168.62,168.75,149659
2024-02-05 10:33:00,168.75,168.83,168.72,168.74,74244
2024-02-05 10:34:00,168.74,168.87,168.74,168.86,86075
2024-02-05 10:35:00,168.86,169.0,168.84,168.97,87973
2024-02-05 10:36:00,168.96,169.02,168.93,168.97,160037
2024-02-05 10:37:00,168.97,168.98,168.8,168.95,100052
2024-02-05 10:38:00,168.96,169.01,168.9,168.94,67471
2024-02-05 10:39:00,168.94,169.02,168.92,168.97,106898
2024-02-05 10:40:00,168.96,168.96,168.68,168.8,150113
2024-02-05 10:41:00,168.78,168.78,168.44,168.52,176067
2024-02-05 10:42:00,168.51,168.53,168.37,168.47,76120
2024-02-05 10:43:00,168.47,168.73,168.46,168.7,92483
2024-02-05 10:44:00,168.69,168.71,168.56,168.66,64616
2024-02-05 10:45:00,168.65,168.65,168.47,168.53,111434
2024-02-05 10:46:00,168.53,168.67,168.46,168.47,78231
2024-02-05 10:47:00,168.47,168.58,168.26,168.52,136879
2024-02-05 10:48:00,168.54,168.57,168.31,168.34,56160
2024-02-05 10:49:00,168.35,168.47,168.3,168.47,56943
2024-02-05 10:50:00,168.47,168.51,168.41,168.46,42571
2024-02-05 10:51:00,168.47,168.51,168.4,168.45,45905
2024-02-05 10:52:00,168.43,168.49,168.4,168.43,30828
2024-02-05 10:53:00,168.43,168.6,168.39,168.57,47350
2024-02-05 10:54:00,168.56,168.65,168.43,168.44,63938
2024-02-05 10:55:00,168.43,168.61,168.43,168.59,56563
2024-02-05 10:56:00,168.59,168.71,168.57,168.69,79164
2024-02-05 10:57:00,168.69,168.73,168.67,168.7,157691
2024-02-05 10:58:00,168.71,168.94,168.69,168.94,182976
2024-02-05 10:59:00,168.94,169.02,168.9,168.91,166244
2024-02-05 11:00:00,168.9,169.03,168.81,169.02,150936
2024-02-05 11:01:00,169.02,169.02,168.81,168.82,51295
2024-02-05 11:02:00,168.83,168.87,168.69,168.76,76413
2024-02-05 11:03:00,168.77,168.82,168.65,168.68,52012
2024-02-05 11:04:00,168.66,168.7,168.49,168.52,64706
2024-02-05 11:05:00,168.52,168.63,168.5,168.58,36157
2024-02-05 11:06:00,168.57,168.62,168.52,168.6,38939
2024-02-05 11:07:00,168.61,168.78,168.6,168.76,74823
2024-02-05 11:08:00,168.76,168.85,168.7,168.83,95594
2024-02-05 11:09:00,168.84,168.87,168.8,168.83,58590
2024-02-05 11:10:00,168.83,168.89,168.79,168.88,68926
2024-02-05 11:11:00,168.87,168.92,168.8,168.81,63370
2024-02-05 11:12:00,168.81,168.97,168.77,168.94,63373
2024-02-05 11:13:00,168.95,168.95,168.85,168.89,46038
2024-02-05 11:14:00,168.89,168.89,168.72,168.81,80283
2024-02-05 11:15:00,168.81,168.85,168.72,168.74,66112
2024-02-05 11:16:00,168.73,168.89,168.68,168.87,69043
2024-02-05 11:17:00,168.87,168.87,168.68,168.7,109654
2024-02-05 11:18:00,168.69,168.74,168.6,168.69,98821
2024-02-05 11:19:00,168.68,168.74,168.65,168.67,37243
2024-02-05 11:20:00,168.67,168.68,168.56,168.61,61849
2024-02-05 11:21:00,168.62,168.63,168.45,168.45,94220
2024-02-05 11:22:00,168.44,168.5,168.41,168.47,70028
2024-02-05 11:23:00,168.47,168.58,168.44,168.57,60916
2024-02-05 11:24:00,168.59,168.62,168.57,168.58,51461
2024-02-05 11:25:00,168.58,168.62,168.48,168.52,58942
2024-02-05 11:26:00,168.53,168.53,168.43,168.46,34443
2024-02-05 11:27:00,168.46,168.51,168.42,168.42,46647
2024-02-05 11:28:00,168.41,168.43,168.33,168.41,79540
2024-02-05 11:29:00,168.4,168.45,168.35,168.39,44981
2024-02-05 11:30:00,168.39,168.51,168.32,168.49,83082
2024-02-05 11:31:00,168.49,168.59,168.47,168.56,59970
2024-02-05 11:32:00,168.57,168.62,168.52,168.53,63755
2024-02-05 11:33:00,168.53,168.57,168.49,168.56,38723
2024-02-05 11:34:00,168.55,168.68,168.54,168.66,104756
2024-02-05 11:35:00,168.65,168.67,168.58,168.61,45478
2024-02-05 11:36:00,168.6,168.61,168.51,168.56,30543
2024-02-05 11:37:00,168.55,168.61,168.53,168.57,41417
2024-02-05 11:38:00,168.58,168.82,168.58,168.82,91656
2024-02-05 11:39:00,168.82,168.89,168.78,168.81,90403
2024-02-05 11:40:00,168.81,168.82,168.7,168.71,40530
2024-02-05 11:41:00,168.71,168.73,168.56,168.7,77487
2024-02-05 11:42:00,168.69,168.7,168.58,168.59,44005
2024-02-05 11:43:00,168.58,168.78,168.55,168.77,63133
