Date,Open,High,Low,Close,Volume
2023-07-18 14:03:00,1.3913,1.395,1.3913,1.395,7799
2023-07-18 14:04:00,1.395,1.4,1.395,1.395,2890
2023-07-18 14:05:00,1.395,1.405,1.395,1.405,46764
2023-07-18 14:06:00,1.405,1.405,1.405,1.405,4712
2023-07-18 14:07:00,1.405,1.405,1.4,1.405,4971
2023-07-18 14:08:00,1.405,1.405,1.4,1.4,1300
2023-07-18 14:09:00,1.4,1.4,1.4,1.4,735
2023-07-18 14:10:00,1.405,1.405,1.4,1.4,1468
2023-07-18 14:11:00,1.405,1.405,1.4,1.405,1298
2023-07-18 14:12:00,1.4092,1.4092,1.4,1.405,5785
2023-07-18 14:13:00,1.4,1.4,1.4,1.4,1000
2023-07-18 14:14:00,1.405,1.4082,1.4,1.4082,1260
2023-07-18 14:15:00,1.4,1.41,1.4,1.4,1222
2023-07-18 14:16:00,1.4,1.405,1.4,1.4,1800
2023-07-18 14:17:00,1.4,1.402,1.4,1.4,500
2023-07-18 14:18:00,1.4,1.4075,1.4,1.4075,400
2023-07-18 14:19:00,1.405,1.4075,1.4,1.4075,2222
2023-07-18 14:20:00,1.4001,1.4075,1.4,1.4,2100
2023-07-18 14:21:00,1.4,1.41,1.4,1.405,1204
2023-07-18 14:22:00,1.4,1.41,1.4,1.4,600
2023-07-18 14:23:00,1.4075,1.4075,1.4,1.4,925
2023-07-18 14:24:00,1.4,1.41,1.4,1.405,2282
2023-07-18 14:25:00,1.4,1.41,1.4,1.405,7364
2023-07-18 14:26:00,1.405,1.41,1.4,1.405,4840
2023-07-18 14:27:00,1.405,1.41,1.4,1.405,2300
2023-07-18 14:28:00,1.4098,1.41,1.4,1.405,5343
2023-07-18 14:29:00,1.405,1.41,1.4,1.405,1100
2023-07-18 14:30:00,1.405,1.4075,1.4,1.4,2700
2023-07-18 14:31:00,1.4,1.41,1.4,1.405,1700
2023-07-18 14:32:00,1.4,1.41,1.4,1.405,700
2023-07-18 14:33:00,1.41,1.41,1.4,1.405,1900
2023-07-18 14:34:00,1.405,1.41,1.4,1.405,1300
2023-07-18 14:35:00,1.405,1.41,1.4,1.4,6427
2023-07-18 14:36:00,1.41,1.41,1.4,1.4,500
2023-07-18 14:37:00,1.4,1.41,1.4,1.4,1075
2023-07-18 14:38:00,1.41,1.41,1.4,1.4,800
2023-07-18 14:39:00,1.405,1.41,1.4,1.41,1200
2023-07-18 14:40:00,1.405,1.405,1.4,1.4,800
2023-07-18 14:41:00,1.41,1.41,1.4,1.4,600
2023-07-18 14:42:00,1.4075,1.4075,1.4,1.4,1000
2023-07-18 14:43:00,1.4,1.41,1.4,1.4,3900
2023-07-18 14:44:00,1.4,1.41,1.4,1.41,900
2023-07-18 14:45:00,1.405,1.41,1.405,1.41,700
2023-07-18 14:46:00,1.4,1.41,1.4,1.405,1100
2023-07-18 14:47:00,1.405,1.41,1.4,1.4,2900
2023-07-18 14:48:00,1.4,1.41,1.4,1.405,500
2023-07-18 14:49:00,1.4,1.41,1.4,1.4,1400
2023-07-18 14:50:00,1.4,1.41,1.4,1.405,7432
2023-07-18 14:51:00,1.405,1.41,1.4,1.41,3205
2023-07-18 14:52:00,1.405,1.41,1.4,1.41,11300
2023-07-18 14:53:00,1.41,1.42,1.405,1.42,31732
2023-07-18 14:54:00,1.42,1.42,1.415,1.415,1681
2023-07-18 14:55:00,1.42,1.42,1.415,1.42,1865
2023-07-18 14:56:00,1.415,1.42,1.415,1.415,1600
2023-07-18 14:57:00,1.42,1.42,1.415,1.415,2100
2023-07-18 14:58:00,1.42,1.42,1.415,1.42,1400
2023-07-18 14:59:00,1.4101,1.42,1.4101,1.42,1150
2023-07-18 15:00:00,1.415,1.42,1.415,1.42,224
2023-07-18 15:01:00,1.415,1.42,1.415,1.415,1800
2023-07-18 15:02:00,1.415,1.42,1.415,1.42,6700
2023-07-18 15:03:00,1.415,1.42,1.41,1.415,1300
2023-07-18 15:04:00,1.415,1.42,1.41,1.41,3739
2023-07-18 15:05:00,1.415,1.42,1.41,1.42,3658
2023-07-18 15:06:00,1.41,1.42,1.41,1.415,7114
2023-07-18 15:07:00,1.41,1.42,1.41,1.41,3892
2023-07-18 15:08:00,1.42,1.42,1.41,1.41,1000
2023-07-18 15:09:00,1.41,1.42,1.41,1.4199,7100
2023-07-18 15:10:00,1.415,1.42,1.41,1.42,6021
2023-07-18 15:11:00,1.415,1.42,1.41,1.41,3559
2023-07-18 15:12:00,1.41,1.42,1.41,1.41,12700
2023-07-18 15:13:00,1.415,1.42,1.41,1.42,2333
2023-07-18 15:14:00,1.41,1.42,1.41,1.415,1200
2023-07-18 15:15:00,1.41,1.42,1.41,1.415,3030
2023-07-18 15:16:00,1.415,1.42,1.41,1.42,1600
2023-07-18 15:17:00,1.41,1.42,1.41,1.42,600
2023-07-18 15:18:00,1.41,1.42,1.41,1.41,5600
2023-07-18 15:19:00,1.415,1.42,1.41,1.415,4018
2023-07-18 15:20:00,1.415,1.42,1.41,1.415,3000
2023-07-18 15:21:00,1.41,1.42,1.41,1.41,11100
2023-07-18 15:22:00,1.415,1.42,1.41,1.41,1900
2023-07-18 15:23:00,1.415,1.42,1.41,1.415,2600
2023-07-18 15:24:00,1.41,1.42,1.41,1.41,1028
2023-07-18 15:25:00,1.41,1.42,1.41,1.415,9150
2023-07-18 15:26:00,1.41,1.42,1.41,1.415,1200
2023-07-18 15:27:00,1.41,1.42,1.41,1.415,3900
2023-07-18 15:28:00,1.415,1.42,1.41,1.415,2200
2023-07-18 15:29:00,1.41,1.42,1.41,1.41,3200
2023-07-18 15:30:00,1.415,1.42,1.41,1.41,3900
2023-07-18 15:31:00,1.415,1.42,1.41,1.415,5100
2023-07-18 15:32:00,1.41,1.42,1.41,1.41,16700
2023-07-18 15:33:00,1.415,1.42,1.41,1.415,800
2023-07-18 15:34:00,1.415,1.42,1.41,1.415,1000
2023-07-18 15:35:00,1.42,1.42,1.41,1.41,8620
2023-07-18 15:36:00,1.42,1.42,1.41,1.415,13800
2023-07-18 15:37:00,1.415,1.42,1.41,1.415,20062
2023-07-18 15:38:00,1.415,1.42,1.41,1.415,22900
2023-07-18 15:39:00,1.415,1.42,1.41,1.415,6100
2023-07-18 15:40:00,1.41,1.42,1.41,1.415,3400
2023-07-18 15:41:00,1.41,1.42,1.41,1.41,8000
2023-07-18 15:42:00,1.415,1.42,1.41,1.42,11933
2023-07-18 15:43:00,1.415,1.42,1.41,1.415,21429
2023-07-18 15:44:00,1.41,1.42,1.41,1.41,2170
2023-07-18 15:45:00,1.415,1.42,1.41,1.415,36124
2023-07-18 15:46:00,1.41,1.4175,1.41,1.411,3500
2023-07-18 15:47:00,1.41,1.41,1.405,1.41,44990
2023-07-18 15:48:00,1.405,1.415,1.405,1.415,27926
2023-07-18 15:49:00,1.415,1.415,1.41,1.41,20157
2023-07-18 15:50:00,1.415,1.415,1.41,1.4101,7650
2023-07-18 15:51:00,1.41,1.415,1.41,1.415,9447
2023-07-18 15:52:00,1.415,1.4199,1.415,1.415,13952
2023-07-18 15:53:00,1.415,1.427,1.415,1.425,65777
2023-07-18 15:54:00,1.425,1.4275,1.42,1.42,19144
2023-07-18 15:55:00,1.42,1.42,1.4114,1.415,64437
2023-07-18 15:56:00,1.415,1.42,1.411,1.415,38114
2023-07-18 15:57:00,1.415,1.42,1.415,1.415,15630
2023-07-18 15:58:00,1.415,1.425,1.41,1.425,79274
2023-07-18 15:59:00,1.425,1.43,1.42,1.43,90613
